smiles,source_id,molecule_chembl_id,MolWt,LogP,HBD,HBA,TPSA,NumRotatableBonds,NumAromaticRings,HeavyAtomCount,FractionCSP3,QED,standard_value,pIC50,activity_class,activity_label,confidence_score,pchembl_value,assay_chembl_id
CCCCN(Cc1ccc(Cl)c(Cl)c1)c1ncc(Cl)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)n1,,CHEMBL3912240,847.6519999999998,10.034299999999996,1,7,112.57,11,6,56,0.1904761904761904,0.1381972021092176,10.0,8.0,1,active,0.8,8.0,CHEMBL3888503
Clc1cccc(Nc2nnc(-c3c[nH]c4ccccc34)o2)c1,,CHEMBL4075044,310.744,4.614900000000001,2,4,66.74000000000001,3,4,22,0.0,0.5793980025220212,660.0,6.1805,1,active,0.8,6.18,CHEMBL4001923
O=[N+]([O-])c1ccc(Nc2nnc(-c3c[nH]c4ccccc34)o2)cc1,,CHEMBL4066452,321.29600000000005,3.8697000000000017,2,6,109.88,4,4,24,0.0,0.4359086232700896,3830.0,5.4168,0,inactive,0.8,5.42,CHEMBL4001923
O=[N+]([O-])c1ccccc1Nc1nnc(-c2c[nH]c3ccccc23)o1,,CHEMBL4102399,321.29600000000005,3.869700000000001,2,6,109.88,4,4,24,0.0,0.4359086232700896,2755.0,5.5599,0,inactive,0.8,5.91,CHEMBL4001923
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCc3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3CC2)C1,,CHEMBL4215940,959.6189999999996,9.111800000000002,2,10,125.12,15,4,64,0.425531914893617,0.1116039890674848,193.0,6.7144,1,active,0.8,6.71,CHEMBL4182824
Cn1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(C)C4)CC3)cc2)n1,,CHEMBL4218253,582.1700000000002,4.978100000000005,1,7,87.53999999999999,7,3,40,0.4,0.4234643608327768,67.4,7.1713,1,active,0.8,7.17,CHEMBL4182824
CN1CCN(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(C)C4)CC3)cc2)CC1,,CHEMBL4213316,600.229,4.347900000000005,1,6,76.19999999999999,7,2,41,0.5161290322580645,0.5100996087118234,168.0,6.7747,1,active,0.8,6.78,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(C)(=O)=O)cc3)CC2)C1,,CHEMBL4204650,516.1070000000002,4.815300000000005,1,5,69.72,6,2,35,0.4444444444444444,0.5972303453735658,495.0,6.3054,1,active,0.8,6.3,CHEMBL4182824
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,CHEMBL3137309,868.457,8.659900000000006,3,11,172.03,13,5,61,0.3777777777777777,0.0764080971409355,7.39,8.1314,1,active,0.8,8.13,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL443684,974.6339999999996,8.833200000000007,2,11,128.36,16,4,65,0.425531914893617,0.1046489674991912,10.3,7.9872,1,active,0.8,7.99,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CNC2(Cn3cnc4cc(C(=O)NS(=O)(=O)c5ccc(N[C@H](CCN6CCOCC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)ccc43)CC2)C1,,CHEMBL4218405,999.6439999999996,9.1831,3,12,151.73,18,5,67,0.4166666666666667,0.072138093826059,108.0,6.9666,1,active,0.8,6.97,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCc3nc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)sc3C2)C1,,CHEMBL4216380,952.6089999999998,8.525800000000007,2,12,138.01,15,4,62,0.4418604651162791,0.1110316468408513,38.1,7.4191,1,active,0.8,7.42,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCc3sc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3C2)C1,,CHEMBL4211496,951.6209999999996,9.130800000000002,2,11,125.12,15,4,62,0.4318181818181818,0.1116058302083128,57.9,7.2373,1,active,0.8,7.24,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCc3cc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)ccc3C2)C1,,CHEMBL4216466,945.592,9.069300000000004,2,10,125.12,15,4,63,0.4130434782608695,0.1116518018046524,12.6,7.8996,1,active,0.8,7.9,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5(CN6CC(F)(F)C6)COC5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4211198,900.4329999999998,6.917500000000008,2,10,128.36,13,3,60,0.4878048780487805,0.1747904040100457,17.3,7.762,1,active,0.8,7.76,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5(CN6CCOCC6)COC5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4207006,895.4629999999996,6.265700000000008,1,11,134.79,13,3,60,0.5,0.2083976926138696,14.5,7.8386,1,active,0.8,7.84,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CC5CC5)CN5CCOCC5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4206829,892.5069999999996,7.450900000000009,2,10,128.36,14,3,60,0.5116279069767442,0.1685928425074969,20.7,7.684,1,active,0.8,7.68,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H](CC5CC5)C(=O)N5CCOCC5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4208633,906.4899999999996,6.977500000000008,2,10,145.42999999999998,13,3,61,0.4883720930232558,0.1844841468826336,68.2,7.1662,1,active,0.8,7.17,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5(CN6CC(F)(F)C6)CC5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4202464,870.4069999999998,7.433500000000009,2,9,119.13,12,3,58,0.475,0.1793402283285197,34.8,7.4584,1,active,0.8,7.46,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5(CN6CCOCC6)CC5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4209752,864.4529999999996,6.814800000000008,2,10,128.36,12,3,58,0.4878048780487805,0.2005258600152952,40.7,7.3904,1,active,0.8,7.39,CHEMBL4182824
CN(CCO)c1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(C)C4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,,CHEMBL4209621,783.335,5.966600000000007,2,9,127.32999999999998,11,3,52,0.4166666666666667,0.2422124609362826,46.0,7.3372,1,active,0.8,7.34,CHEMBL4182824
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N5CC(F)(F)C5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,CHEMBL4206007,801.3000000000002,6.993400000000009,1,8,107.1,9,3,53,0.4166666666666667,0.2311058823283588,46.6,7.3316,1,active,0.8,7.33,CHEMBL4182824
CN(C)c1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(C)C4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,,CHEMBL4210809,753.3090000000003,6.604100000000008,1,8,107.1,9,3,50,0.4,0.2607342029011338,65.1,7.1864,1,active,0.8,7.19,CHEMBL4182824
C[C@@H]1CC[C@H]2[C@@H](C)C(OCCNC3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,,CHEMBL4284025,960.1199999999995,7.003600000000008,4,16,226.96999999999997,15,4,68,0.5833333333333334,0.0406948377485915,1.9,8.7212,1,active,0.8,8.72,CHEMBL4264659
C[C@@H]1CC[C@H]2[C@@H](C)C(OCCN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)C[C@@H]3CO)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,,CHEMBL4294620,976.1189999999998,5.928100000000006,4,17,238.41,15,4,69,0.5833333333333334,0.0613558813947224,28.7,7.5421,1,active,0.8,7.54,CHEMBL4264659
C[C@@H]1CC[C@H]2[C@@H](C)C(OCCN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)C[C@H]3CO)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,,CHEMBL4287383,976.1189999999998,5.928100000000006,4,17,238.41,15,4,69,0.5833333333333334,0.0613558813947224,67.1,7.1733,1,active,0.8,7.17,CHEMBL4264659
C[C@H]1[C@@H](CC(=O)N2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@]3(C)O[C@]24[C@H]1CC[C@@H](C)[C@@H]4C[C@H]3O,,CHEMBL4279468,944.077,5.549000000000007,4,15,237.01999999999995,12,4,67,0.5531914893617021,0.1006824012085489,50.1,7.3002,1,active,0.8,7.3,CHEMBL4264659
C[C@H]1[C@@H](OCCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@]3(C)O[C@]24[C@H]1CC[C@@H](C)[C@@H]4C[C@H]3O,,CHEMBL4290795,946.093,5.606400000000005,4,16,229.18,14,4,67,0.574468085106383,0.089006547499131,31.9,7.4962,1,active,0.8,7.5,CHEMBL4264659
C[C@H]1[C@@H](CC(=O)N2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24O3,,CHEMBL4282932,928.0779999999996,6.578200000000007,3,14,216.79,12,4,66,0.5531914893617021,0.1011268623870499,3.5,8.4559,1,active,0.8,8.46,CHEMBL4264659
C[C@H]1[C@@H](OCCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24O3,,CHEMBL4294191,930.0939999999998,6.635600000000006,3,15,208.95,14,4,66,0.574468085106383,0.0895173856173685,2.2,8.6576,1,active,0.8,8.66,CHEMBL4264659
C[C@H]1[C@@H](CCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24O3,,CHEMBL4286311,914.095,7.051600000000008,3,14,199.72,13,4,65,0.574468085106383,0.0910440251118871,1.8,8.7447,1,active,0.8,8.74,CHEMBL4264659
C[C@@H]1CC[C@H]2C(CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)=C(C(F)(F)F)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32O4,,CHEMBL4279038,952.022,7.473200000000008,3,14,199.72,12,4,67,0.5217391304347826,0.093310118222408,2.8,8.5528,1,active,0.8,8.55,CHEMBL4264659
CO[C@H]1OC2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@]1(C)CC(=O)N1CCN(c5ccc(C(=O)NS(=O)(=O)c6ccc(NCC7CCOCC7)c([N+](=O)[O-])c6)c(Oc6cnc7[nH]ccc7c6)c5)CC1)[C@@]24OO3,,CHEMBL4278774,974.1029999999996,6.483900000000006,3,16,235.24999999999991,13,4,69,0.5625,0.0738306088456391,34.7,7.4597,1,active,0.8,7.46,CHEMBL4264659
C[C@@H]1CC[C@@H]2[C@]34OO[C@](C)(CC[C@@H]13)O[C@H]4O[C@]2(C)C(=O)N1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,CHEMBL4286682,916.0229999999996,5.873700000000004,3,15,226.01999999999995,11,4,65,0.5333333333333333,0.090832912674424,13.0,7.8861,1,active,0.8,7.89,CHEMBL4264659
C[C@H]1[C@@H](CC(=O)N2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,,CHEMBL4277317,944.0769999999998,6.509800000000007,3,15,226.01999999999995,12,4,67,0.5531914893617021,0.078194530689734,11.9,7.9245,1,active,0.8,7.92,CHEMBL4264659
C[C@H]1[C@H](N(C)CCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,,CHEMBL4285268,959.136,6.4824000000000055,3,16,212.19,14,4,68,0.5833333333333334,0.0701018772513453,16.7,7.7773,1,active,0.8,7.78,CHEMBL4264659
C[C@@H]1CC[C@H]2[C@@](C)(O)[C@@H](OCCN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,,CHEMBL4280705,962.0919999999996,5.682100000000005,4,17,238.40999999999997,14,4,68,0.574468085106383,0.0675289207487215,86.5,7.063,1,active,0.8,7.06,CHEMBL4264659
C[C@H]1[C@@H](OCCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,,CHEMBL4288614,946.0929999999998,6.567200000000006,3,16,218.18,14,4,67,0.574468085106383,0.0692040341462574,5.0,8.301,1,active,0.8,8.3,CHEMBL4264659
C[C@H]1[C@@H](CCCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,,CHEMBL4295247,944.121,7.373300000000008,3,15,208.95,14,4,67,0.5833333333333334,0.0640454177936625,1.2,8.9208,1,active,0.8,8.92,CHEMBL4264659
C[C@H]1[C@@H](CCN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,,CHEMBL4278369,930.094,6.983200000000008,3,15,208.95,13,4,66,0.574468085106383,0.0701847465189851,9.7,8.0132,1,active,0.8,8.01,CHEMBL4264659
C[C@@H]1CC[C@H]2C(CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)=C(C(F)(F)F)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,,CHEMBL4292460,968.021,7.404800000000008,3,15,208.95,12,4,68,0.5217391304347826,0.0717796624432322,6.2,8.2076,1,active,0.8,8.21,CHEMBL4264659
N#CC1=C(C#N)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,,CHEMBL4470807,417.28700000000015,5.750560000000003,0,4,64.65,2,3,26,0.0,0.5326564762640277,1505.0,5.8225,0,inactive,0.8,5.64,CHEMBL4322321
CC(C)(C)c1ccc(C(=O)NCCN2C(=O)c3cccc4c(Sc5ccc(Br)cc5)ccc(c34)C2=O)cc1,,CHEMBL4530348,587.5390000000001,7.077000000000006,1,4,66.48,6,4,38,0.1935483870967742,0.245116312729763,2645.0,5.5776,0,inactive,0.8,5.5,CHEMBL4322321
COC(=O)CCNC1=C(C#N)C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc1c23,,CHEMBL4552126,493.3820000000001,5.3371800000000045,1,6,79.19,6,3,31,0.125,0.4675755668880368,4520.0,5.3449,0,inactive,0.8,5.34,CHEMBL4322321
COC(=O)CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O,,CHEMBL4591149,569.4770000000001,5.199100000000004,1,6,92.78,10,3,36,0.2592592592592592,0.2051373388590854,4780.0,5.3206,0,inactive,0.8,5.32,CHEMBL4322321
O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,CHEMBL4460727,909.8599999999994,6.216000000000005,4,10,191.16,19,4,61,0.3333333333333333,0.0621333858410795,540.0,6.2676,1,active,0.8,6.27,CHEMBL4322321
O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,CHEMBL4565306,941.8579999999996,4.688800000000002,4,12,209.62,21,4,63,0.3333333333333333,0.0663154363672665,4940.0,5.3063,0,inactive,0.8,5.31,CHEMBL4322321
N#CC1=C(NCCC(=O)NCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,,CHEMBL4533471,833.7650000000001,6.354080000000006,4,10,177.57,15,4,56,0.2619047619047619,0.0779615946933985,1940.0,5.7122,0,inactive,0.8,5.71,CHEMBL4322321
N#CC1=C(NCCC(=O)NCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,,CHEMBL4579464,865.763,4.826880000000005,4,12,196.03,17,4,58,0.2619047619047619,0.08359190748407,2240.0,5.6498,0,inactive,0.8,5.65,CHEMBL4322321
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCCCC(=O)NO)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,CHEMBL4579774,899.4709999999999,8.299100000000006,5,12,212.13,17,5,63,0.3555555555555555,0.0258221052434818,230.0,6.6383,1,active,0.8,6.64,CHEMBL4332203
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCCCCC(=O)NO)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,CHEMBL4469267,913.498,8.689200000000005,5,12,212.13,18,5,64,0.3695652173913043,0.0241875817427015,240.0,6.6198,1,active,0.8,6.62,CHEMBL4332203
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCCCCCC(=O)NO)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,CHEMBL4592343,927.525,9.079300000000002,5,12,212.13,19,5,65,0.3829787234042553,0.0227193817834643,250.0,6.6021,1,active,0.8,6.6,CHEMBL4332203
CO[C@H]1/C=C/C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,,CHEMBL4446378,613.2200000000004,5.898400000000006,1,6,84.94,1,2,42,0.5454545454545454,0.4039076684977777,1930.0,5.7144,0,inactive,0.8,5.71,CHEMBL4356645
COc1cc2c(cc1C(CN1CCCC1)c1ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(C[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)cc1)OCO2,,CHEMBL4519659,980.162,8.404100000000009,1,12,140.77999999999997,18,5,67,0.3673469387755102,0.0843822406731764,20.0,7.699,1,active,0.8,7.7,CHEMBL4378481
C[N+](C)(CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-])CC(=O)O,,CHEMBL4453237,872.4900000000001,7.480000000000007,3,10,162.19,18,5,60,0.2727272727272727,0.0346594008708352,500.0,6.301,1,active,0.8,6.3,CHEMBL4378481
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,,CHEMBL4438456,501.6750000000003,4.748920000000004,1,5,84.46000000000001,10,3,37,0.4333333333333333,0.4345498541290472,1300.0,5.8861,0,inactive,0.8,5.89,CHEMBL4378481
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)c(S(=O)(=O)F)c1,,CHEMBL4529727,746.8360000000004,5.472900000000006,2,11,165.01999999999998,14,4,50,0.2424242424242424,0.0727537974216199,2000.0,5.699,0,inactive,0.8,5.7,CHEMBL4409525
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)cc1,,CHEMBL4592905,664.7810000000003,5.8147000000000055,2,9,130.88,13,4,46,0.2424242424242424,0.1032412297714353,6300.0,5.2007,0,inactive,0.8,5.2,CHEMBL4409525
C#CCN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(-c3ccc(F)cc3)c(S(=O)(=O)F)c2)cc1S(=O)(=O)C(F)(F)F,,CHEMBL4474764,815.8860000000005,6.091000000000006,2,10,146.79,15,4,53,0.2058823529411764,0.0625921821603854,1300.0,5.8861,0,inactive,0.8,5.89,CHEMBL4409525
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2C(F)(F)F)C1,,CHEMBL4863897,936.454,9.6787,3,11,172.03,13,5,65,0.391304347826087,0.0758381870450728,0.86,9.0655,1,active,0.8,9.07,CHEMBL4828452
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,,CHEMBL4868427,902.009,9.025300000000003,3,11,172.03,13,5,64,0.391304347826087,0.0760782732478236,1.5,8.8239,1,active,0.8,8.82,CHEMBL4828452
COc1ccc(C2=C(CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)CCC(C)(C)C2)cc1,,CHEMBL4873467,864.0379999999998,8.01510000000001,3,12,181.26,14,5,62,0.391304347826087,0.0723938637785172,3.8,8.4202,1,active,0.8,8.42,CHEMBL4828452
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccccc2C(F)(F)F)C1,,CHEMBL4861424,902.009,9.025300000000003,3,11,172.03,13,5,64,0.391304347826087,0.0760782732478236,1.7,8.7696,1,active,0.8,8.77,CHEMBL4828452
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)c(Cl)c2)C1,,CHEMBL4867128,936.454,9.6787,3,11,172.03,13,5,65,0.391304347826087,0.0758381870450728,0.8,9.0969,1,active,0.8,9.1,CHEMBL4828452
CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(C(F)(F)F)cc5)CC(C)(C)CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)cc1[N+](=O)[O-],,CHEMBL4860213,889.0139999999998,8.550400000000007,3,11,166.04000000000002,15,5,63,0.3777777777777777,0.0524010177533535,0.89,9.0506,1,active,0.8,9.05,CHEMBL4828452
CCN(CC)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(C(F)(F)F)cc5)CC(C)(C)CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)cc1[N+](=O)[O-],,CHEMBL4852442,917.0679999999998,9.330600000000002,3,11,166.04000000000002,17,5,65,0.4042553191489361,0.0462399716138226,0.3,9.5229,1,active,0.8,9.52,CHEMBL4828452
CN1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(C(F)(F)F)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1,,CHEMBL4858569,901.0249999999996,8.550400000000005,3,11,166.04000000000002,13,5,64,0.391304347826087,0.0765970335644703,2.4,8.6198,1,active,0.8,8.62,CHEMBL4828452
